# Loss function from file ../../../EpsInv/opconsKK.dat located in directory
# /home/hebhop/Research/SE_Runs/Cu/Feff/FMS/NewFEFF90
#
# Header from ../../../EpsInv/opconsKK.dat
###############################################################################################
# name:     copper
# formula:  Cu
# sites:    Cu1
# refer1:   Kittel, ISSP
# refer2:
# schoen:
# notes1:   metal, fcc
# POT  SCF  30  5.8000   0, core-hole, AFOLP (folp(0)= 1.150)
#   omega (eV)      epsilon_1       epsilon_2       n               kappa           mu (cm^(-1))    R               epsinv   
###############################################################################################
#
# omega	-Im[eps**{-1}]
0.301851E+05 0.547866E-07
0.301959E+05 0.547072E-07
0.302066E+05 0.546278E-07
0.302174E+05 0.545485E-07
0.302281E+05 0.544693E-07
0.302389E+05 0.543902E-07
0.302496E+05 0.543111E-07
0.302604E+05 0.542321E-07
0.302711E+05 0.541532E-07
0.302819E+05 0.540744E-07
0.302927E+05 0.539957E-07
0.303034E+05 0.539170E-07
0.303142E+05 0.538407E-07
0.303250E+05 0.537646E-07
0.303358E+05 0.536885E-07
0.303466E+05 0.536125E-07
0.303573E+05 0.535365E-07
0.303681E+05 0.534607E-07
0.303789E+05 0.533849E-07
0.303897E+05 0.533091E-07
0.304005E+05 0.532335E-07
0.304113E+05 0.531579E-07
0.304221E+05 0.530824E-07
0.304329E+05 0.530070E-07
0.304437E+05 0.529316E-07
0.304545E+05 0.528564E-07
0.304653E+05 0.527812E-07
0.304761E+05 0.527061E-07
0.304870E+05 0.526310E-07
0.304978E+05 0.525561E-07
0.305086E+05 0.524812E-07
0.305194E+05 0.524064E-07
0.305302E+05 0.523316E-07
0.305411E+05 0.522569E-07
0.305519E+05 0.521823E-07
0.305627E+05 0.521078E-07
0.305736E+05 0.520333E-07
0.305844E+05 0.519590E-07
0.305953E+05 0.518847E-07
0.306061E+05 0.518104E-07
0.306170E+05 0.517363E-07
0.306278E+05 0.516622E-07
0.306387E+05 0.515882E-07
0.306495E+05 0.515143E-07
0.306604E+05 0.514404E-07
0.306712E+05 0.513666E-07
0.306821E+05 0.512929E-07
0.306930E+05 0.512192E-07
0.307038E+05 0.511457E-07
0.307147E+05 0.510722E-07
0.307256E+05 0.509987E-07
0.307365E+05 0.509254E-07
0.307473E+05 0.508521E-07
0.307582E+05 0.507789E-07
0.307691E+05 0.507058E-07
0.307800E+05 0.506327E-07
0.307909E+05 0.505597E-07
0.308018E+05 0.504868E-07
0.308127E+05 0.504140E-07
0.308236E+05 0.503412E-07
0.308345E+05 0.502685E-07
0.308454E+05 0.501959E-07
0.308563E+05 0.501233E-07
0.308672E+05 0.500508E-07
0.308781E+05 0.499784E-07
0.308891E+05 0.499060E-07
0.309000E+05 0.498338E-07
0.309109E+05 0.497616E-07
0.309218E+05 0.496895E-07
0.309327E+05 0.496194E-07
0.309437E+05 0.495495E-07
0.309546E+05 0.494796E-07
0.309655E+05 0.494098E-07
0.309765E+05 0.493401E-07
0.309874E+05 0.492704E-07
0.309984E+05 0.492008E-07
0.310093E+05 0.491313E-07
0.310203E+05 0.490619E-07
0.310312E+05 0.489925E-07
0.310422E+05 0.489232E-07
0.310531E+05 0.488539E-07
0.310641E+05 0.487848E-07
0.310750E+05 0.487156E-07
0.310860E+05 0.486466E-07
0.310970E+05 0.485776E-07
0.311080E+05 0.485087E-07
0.311189E+05 0.484399E-07
0.311299E+05 0.483711E-07
0.311409E+05 0.483024E-07
0.311519E+05 0.482338E-07
0.311628E+05 0.481652E-07
0.311738E+05 0.480967E-07
0.311848E+05 0.480283E-07
0.311958E+05 0.479599E-07
0.312068E+05 0.478916E-07
0.312178E+05 0.478234E-07
0.312288E+05 0.477552E-07
0.312398E+05 0.476871E-07
0.312508E+05 0.476191E-07
0.312618E+05 0.475512E-07
0.312728E+05 0.474833E-07
0.312839E+05 0.474155E-07
0.312949E+05 0.473477E-07
0.313059E+05 0.472800E-07
0.313169E+05 0.472124E-07
0.313279E+05 0.471448E-07
0.313390E+05 0.470773E-07
0.313500E+05 0.470099E-07
0.313610E+05 0.469426E-07
0.313721E+05 0.468753E-07
0.313831E+05 0.468080E-07
0.313942E+05 0.467409E-07
0.314052E+05 0.466738E-07
0.314162E+05 0.466068E-07
0.314273E+05 0.465398E-07
0.314383E+05 0.464729E-07
0.314494E+05 0.464061E-07
0.314605E+05 0.463393E-07
0.314715E+05 0.462726E-07
0.314826E+05 0.462060E-07
0.314936E+05 0.461395E-07
0.315047E+05 0.460730E-07
0.315158E+05 0.460065E-07
0.315269E+05 0.459401E-07
0.315379E+05 0.458739E-07
0.315490E+05 0.458091E-07
0.315601E+05 0.457448E-07
0.315712E+05 0.456806E-07
0.315823E+05 0.456165E-07
0.315934E+05 0.455525E-07
0.316045E+05 0.454885E-07
0.316156E+05 0.454245E-07
0.316267E+05 0.453606E-07
0.316378E+05 0.452968E-07
0.316489E+05 0.452331E-07
0.316600E+05 0.451694E-07
0.316711E+05 0.451058E-07
0.316822E+05 0.450422E-07
0.316933E+05 0.449787E-07
0.317044E+05 0.449153E-07
0.317155E+05 0.448519E-07
0.317267E+05 0.447886E-07
0.317378E+05 0.447253E-07
0.317489E+05 0.446621E-07
0.317601E+05 0.445990E-07
0.317712E+05 0.445359E-07
0.317823E+05 0.444729E-07
0.317935E+05 0.444100E-07
0.318046E+05 0.443471E-07
0.318158E+05 0.442843E-07
0.318269E+05 0.442216E-07
0.318381E+05 0.441588E-07
0.318492E+05 0.440962E-07
0.318604E+05 0.440337E-07
0.318715E+05 0.439711E-07
0.318827E+05 0.439087E-07
0.318938E+05 0.438463E-07
0.319050E+05 0.437840E-07
0.319162E+05 0.437217E-07
0.319274E+05 0.436595E-07
0.319385E+05 0.435974E-07
0.319497E+05 0.435353E-07
0.319609E+05 0.434733E-07
0.319721E+05 0.434113E-07
0.319833E+05 0.433494E-07
0.319944E+05 0.432876E-07
0.320056E+05 0.432258E-07
0.320168E+05 0.431641E-07
0.320280E+05 0.431025E-07
0.320392E+05 0.430409E-07
0.320504E+05 0.429793E-07
0.320616E+05 0.429179E-07
0.320728E+05 0.428565E-07
0.320840E+05 0.427951E-07
0.320953E+05 0.427338E-07
0.321065E+05 0.426726E-07
0.321177E+05 0.426114E-07
0.321289E+05 0.425503E-07
0.321401E+05 0.424893E-07
0.321514E+05 0.424283E-07
0.321626E+05 0.423679E-07
0.321738E+05 0.423086E-07
0.321851E+05 0.422494E-07
0.321963E+05 0.421902E-07
0.322075E+05 0.421311E-07
0.322188E+05 0.420720E-07
0.322300E+05 0.420130E-07
0.322413E+05 0.419541E-07
0.322525E+05 0.418952E-07
0.322638E+05 0.418364E-07
0.322750E+05 0.417777E-07
0.322863E+05 0.417190E-07
0.322976E+05 0.416603E-07
0.323088E+05 0.416017E-07
0.323201E+05 0.415432E-07
0.323314E+05 0.414847E-07
0.323426E+05 0.414263E-07
0.323539E+05 0.413679E-07
0.323652E+05 0.413096E-07
0.323765E+05 0.412514E-07
0.323878E+05 0.411932E-07
0.323990E+05 0.411351E-07
0.324103E+05 0.410770E-07
0.324216E+05 0.410190E-07
0.324329E+05 0.409610E-07
0.324442E+05 0.409031E-07
0.324555E+05 0.408453E-07
0.324668E+05 0.407875E-07
0.324781E+05 0.407298E-07
0.324894E+05 0.406721E-07
0.325007E+05 0.406145E-07
0.325121E+05 0.405569E-07
0.325234E+05 0.404994E-07
0.325347E+05 0.404419E-07
0.325460E+05 0.403846E-07
0.325573E+05 0.403272E-07
0.325687E+05 0.402699E-07
0.325800E+05 0.402127E-07
0.325913E+05 0.401555E-07
0.326027E+05 0.400984E-07
0.326140E+05 0.400414E-07
0.326253E+05 0.399844E-07
0.326367E+05 0.399274E-07
0.326480E+05 0.398705E-07
0.326594E+05 0.398137E-07
0.326707E+05 0.397569E-07
0.326821E+05 0.397002E-07
0.326934E+05 0.396435E-07
0.327048E+05 0.395869E-07
0.327162E+05 0.395304E-07
0.327275E+05 0.394739E-07
0.327389E+05 0.394174E-07
0.327503E+05 0.393610E-07
0.327616E+05 0.393047E-07
0.327730E+05 0.392484E-07
0.327844E+05 0.391932E-07
0.327958E+05 0.391386E-07
0.328072E+05 0.390841E-07
0.328186E+05 0.390296E-07
0.328299E+05 0.389752E-07
0.328413E+05 0.389209E-07
0.328527E+05 0.388666E-07
0.328641E+05 0.388123E-07
0.328755E+05 0.387581E-07
0.328869E+05 0.387040E-07
0.328983E+05 0.386499E-07
0.329098E+05 0.385958E-07
0.329212E+05 0.385418E-07
0.329326E+05 0.384879E-07
0.329440E+05 0.384340E-07
0.329554E+05 0.383802E-07
0.329668E+05 0.383264E-07
0.329783E+05 0.382727E-07
0.329897E+05 0.382190E-07
0.330011E+05 0.381654E-07
0.330126E+05 0.381118E-07
0.330240E+05 0.380583E-07
0.330354E+05 0.380048E-07
0.330469E+05 0.379514E-07
0.330583E+05 0.378981E-07
0.330698E+05 0.378448E-07
0.330812E+05 0.377915E-07
0.330927E+05 0.377383E-07
0.331041E+05 0.376852E-07
0.331156E+05 0.376321E-07
0.331270E+05 0.375790E-07
0.331385E+05 0.375260E-07
0.331500E+05 0.374731E-07
0.331614E+05 0.374202E-07
0.331729E+05 0.373674E-07
0.331844E+05 0.373146E-07
0.331959E+05 0.372618E-07
0.332073E+05 0.372091E-07
0.332188E+05 0.371565E-07
0.332303E+05 0.371039E-07
0.332418E+05 0.370514E-07
0.332533E+05 0.369989E-07
0.332648E+05 0.369465E-07
0.332763E+05 0.368941E-07
0.332878E+05 0.368418E-07
0.332993E+05 0.367895E-07
0.333108E+05 0.367373E-07
0.333223E+05 0.366851E-07
0.333338E+05 0.366330E-07
0.333453E+05 0.365809E-07
0.333568E+05 0.365289E-07
0.333683E+05 0.364769E-07
0.333799E+05 0.364250E-07
0.333914E+05 0.363732E-07
0.334029E+05 0.363222E-07
0.334144E+05 0.362718E-07
0.334260E+05 0.362214E-07
0.334375E+05 0.361711E-07
0.334490E+05 0.361209E-07
0.334606E+05 0.360707E-07
0.334721E+05 0.360205E-07
0.334837E+05 0.359704E-07
0.334952E+05 0.359204E-07
0.335068E+05 0.358704E-07
0.335183E+05 0.358204E-07
0.335299E+05 0.357705E-07
0.335414E+05 0.357206E-07
0.335530E+05 0.356708E-07
0.335646E+05 0.356211E-07
0.335761E+05 0.355713E-07
0.335877E+05 0.355217E-07
0.335993E+05 0.354720E-07
0.336108E+05 0.354225E-07
0.336224E+05 0.353730E-07
0.336340E+05 0.353235E-07
0.336456E+05 0.352741E-07
0.336572E+05 0.352247E-07
0.336688E+05 0.351754E-07
0.336803E+05 0.351261E-07
0.336919E+05 0.350768E-07
0.337035E+05 0.350277E-07
0.337151E+05 0.349785E-07
0.337267E+05 0.349294E-07
0.337383E+05 0.348804E-07
0.337499E+05 0.348314E-07
0.337616E+05 0.347825E-07
0.337732E+05 0.347335E-07
0.337848E+05 0.346847E-07
0.337964E+05 0.346359E-07
0.338080E+05 0.345871E-07
0.338196E+05 0.345384E-07
0.338313E+05 0.344898E-07
0.338429E+05 0.344411E-07
0.338545E+05 0.343926E-07
0.338662E+05 0.343441E-07
0.338778E+05 0.342956E-07
0.338894E+05 0.342472E-07
0.339011E+05 0.341988E-07
0.339127E+05 0.341504E-07
0.339244E+05 0.341022E-07
0.339360E+05 0.340539E-07
0.339477E+05 0.340057E-07
0.339593E+05 0.339576E-07
0.339710E+05 0.339095E-07
0.339827E+05 0.338614E-07
0.339943E+05 0.338134E-07
0.340060E+05 0.337655E-07
0.340177E+05 0.337179E-07
0.340293E+05 0.336714E-07
0.340410E+05 0.336249E-07
0.340527E+05 0.335785E-07
0.340644E+05 0.335321E-07
0.340761E+05 0.334857E-07
0.340877E+05 0.334394E-07
0.340994E+05 0.333931E-07
0.341111E+05 0.333469E-07
0.341228E+05 0.333007E-07
0.341345E+05 0.332546E-07
0.341462E+05 0.332085E-07
0.341579E+05 0.331624E-07
0.341696E+05 0.331164E-07
0.341813E+05 0.330705E-07
0.341930E+05 0.330246E-07
0.342048E+05 0.329787E-07
0.342165E+05 0.329329E-07
0.342282E+05 0.328871E-07
0.342399E+05 0.328414E-07
0.342516E+05 0.327957E-07
0.342634E+05 0.327500E-07
0.342751E+05 0.327044E-07
0.342868E+05 0.326589E-07
0.342986E+05 0.326133E-07
0.343103E+05 0.325679E-07
0.343220E+05 0.325224E-07
0.343338E+05 0.324771E-07
0.343455E+05 0.324317E-07
0.343573E+05 0.323864E-07
0.343690E+05 0.323412E-07
0.343808E+05 0.322960E-07
0.343925E+05 0.322508E-07
0.344043E+05 0.322057E-07
0.344161E+05 0.321606E-07
0.344278E+05 0.321156E-07
0.344396E+05 0.320706E-07
0.344514E+05 0.320256E-07
0.344631E+05 0.319808E-07
0.344749E+05 0.319359E-07
0.344867E+05 0.318911E-07
0.344985E+05 0.318463E-07
0.345103E+05 0.318016E-07
0.345221E+05 0.317569E-07
0.345338E+05 0.317123E-07
0.345456E+05 0.316677E-07
0.345574E+05 0.316231E-07
0.345692E+05 0.315786E-07
0.345810E+05 0.315341E-07
0.345928E+05 0.314897E-07
0.346046E+05 0.314453E-07
0.346164E+05 0.314010E-07
0.346283E+05 0.313567E-07
0.346401E+05 0.313131E-07
0.346519E+05 0.312701E-07
0.346637E+05 0.312270E-07
0.346755E+05 0.311840E-07
0.346874E+05 0.311411E-07
0.346992E+05 0.310982E-07
0.347110E+05 0.310553E-07
0.347229E+05 0.310125E-07
0.347347E+05 0.309697E-07
0.347465E+05 0.309270E-07
0.347584E+05 0.308843E-07
0.347702E+05 0.308416E-07
0.347821E+05 0.307990E-07
0.347939E+05 0.307564E-07
0.348058E+05 0.307139E-07
0.348176E+05 0.306714E-07
0.348295E+05 0.306290E-07
0.348413E+05 0.305866E-07
0.348532E+05 0.305442E-07
0.348651E+05 0.305019E-07
0.348769E+05 0.304596E-07
0.348888E+05 0.304173E-07
0.349007E+05 0.303751E-07
0.349126E+05 0.303330E-07
0.349244E+05 0.302908E-07
0.349363E+05 0.302487E-07
0.349482E+05 0.302067E-07
0.349601E+05 0.301647E-07
0.349720E+05 0.301227E-07
0.349839E+05 0.300808E-07
0.349958E+05 0.300389E-07
0.350077E+05 0.299971E-07
0.350196E+05 0.299553E-07
0.350315E+05 0.299135E-07
0.350434E+05 0.298718E-07
0.350553E+05 0.298301E-07
0.350672E+05 0.297885E-07
0.350791E+05 0.297469E-07
0.350910E+05 0.297053E-07
0.351030E+05 0.296638E-07
0.351149E+05 0.296223E-07
0.351268E+05 0.295809E-07
0.351387E+05 0.295395E-07
0.351507E+05 0.294981E-07
0.351626E+05 0.294568E-07
0.351745E+05 0.294155E-07
0.351865E+05 0.293743E-07
0.351984E+05 0.293331E-07
0.352104E+05 0.292919E-07
0.352223E+05 0.292508E-07
0.352343E+05 0.292097E-07
0.352462E+05 0.291687E-07
0.352582E+05 0.291283E-07
0.352701E+05 0.290885E-07
0.352821E+05 0.290486E-07
0.352940E+05 0.290088E-07
0.353060E+05 0.289690E-07
0.353180E+05 0.289293E-07
0.353300E+05 0.288896E-07
0.353419E+05 0.288500E-07
0.353539E+05 0.288104E-07
0.353659E+05 0.287708E-07
0.353779E+05 0.287313E-07
0.353899E+05 0.286918E-07
0.354018E+05 0.286523E-07
0.354138E+05 0.286129E-07
0.354258E+05 0.285735E-07
0.354378E+05 0.285342E-07
0.354498E+05 0.284949E-07
0.354618E+05 0.284556E-07
0.354738E+05 0.284164E-07
0.354858E+05 0.283772E-07
0.354978E+05 0.283380E-07
0.355099E+05 0.282989E-07
0.355219E+05 0.282598E-07
0.355339E+05 0.282208E-07
0.355459E+05 0.281818E-07
0.355579E+05 0.281428E-07
0.355700E+05 0.281039E-07
0.355820E+05 0.280650E-07
0.355940E+05 0.280261E-07
0.356061E+05 0.279873E-07
0.356181E+05 0.279485E-07
0.356301E+05 0.279098E-07
0.356422E+05 0.278711E-07
0.356542E+05 0.278324E-07
0.356663E+05 0.277937E-07
0.356783E+05 0.277552E-07
0.356904E+05 0.277166E-07
0.357024E+05 0.276781E-07
0.357145E+05 0.276396E-07
0.357266E+05 0.276011E-07
0.357386E+05 0.275627E-07
0.357507E+05 0.275244E-07
0.357628E+05 0.274860E-07
0.357748E+05 0.274477E-07
0.357869E+05 0.274095E-07
0.357990E+05 0.273712E-07
0.358111E+05 0.273330E-07
0.358231E+05 0.272949E-07
0.358352E+05 0.272568E-07
0.358473E+05 0.272187E-07
0.358594E+05 0.271806E-07
0.358715E+05 0.271428E-07
0.358836E+05 0.271057E-07
0.358957E+05 0.270687E-07
0.359078E+05 0.270317E-07
0.359199E+05 0.269947E-07
0.359320E+05 0.269578E-07
0.359441E+05 0.269209E-07
0.359562E+05 0.268840E-07
0.359684E+05 0.268472E-07
0.359805E+05 0.268104E-07
0.359926E+05 0.267737E-07
0.360047E+05 0.267370E-07
0.360169E+05 0.267003E-07
0.360290E+05 0.266636E-07
0.360411E+05 0.266270E-07
0.360532E+05 0.265905E-07
0.360654E+05 0.265539E-07
0.360775E+05 0.265174E-07
0.360897E+05 0.264810E-07
0.361018E+05 0.264445E-07
0.361140E+05 0.264081E-07
0.361261E+05 0.263717E-07
0.361383E+05 0.263354E-07
0.361504E+05 0.262991E-07
0.361626E+05 0.262629E-07
0.361748E+05 0.262266E-07
0.361869E+05 0.261904E-07
0.361991E+05 0.261543E-07
0.362113E+05 0.261182E-07
0.362234E+05 0.260821E-07
0.362356E+05 0.260460E-07
0.362478E+05 0.260100E-07
0.362600E+05 0.259740E-07
0.362722E+05 0.259381E-07
0.362843E+05 0.259022E-07
0.362965E+05 0.258663E-07
0.363087E+05 0.258304E-07
0.363209E+05 0.257946E-07
0.363331E+05 0.257588E-07
0.363453E+05 0.257231E-07
0.363575E+05 0.256874E-07
0.363697E+05 0.256517E-07
0.363819E+05 0.256161E-07
0.363941E+05 0.255805E-07
0.364064E+05 0.255449E-07
0.364186E+05 0.255094E-07
0.364308E+05 0.254739E-07
0.364430E+05 0.254384E-07
0.364552E+05 0.254029E-07
0.364675E+05 0.253675E-07
0.364797E+05 0.253322E-07
0.364919E+05 0.252971E-07
0.365042E+05 0.252627E-07
0.365164E+05 0.252284E-07
0.365286E+05 0.251940E-07
0.365409E+05 0.251597E-07
0.365531E+05 0.251255E-07
0.365654E+05 0.250912E-07
0.365776E+05 0.250570E-07
0.365899E+05 0.250229E-07
0.366021E+05 0.249887E-07
0.366144E+05 0.249546E-07
0.366267E+05 0.249206E-07
0.366389E+05 0.248865E-07
0.366512E+05 0.248525E-07
0.366635E+05 0.248186E-07
0.366758E+05 0.247846E-07
0.366880E+05 0.247507E-07
0.367003E+05 0.247168E-07
0.367126E+05 0.246830E-07
0.367249E+05 0.246492E-07
0.367372E+05 0.246154E-07
0.367495E+05 0.245816E-07
0.367617E+05 0.245479E-07
0.367740E+05 0.245143E-07
0.367863E+05 0.244806E-07
0.367986E+05 0.244470E-07
0.368109E+05 0.244134E-07
0.368233E+05 0.243798E-07
0.368356E+05 0.243463E-07
0.368479E+05 0.243128E-07
0.368602E+05 0.242794E-07
0.368725E+05 0.242459E-07
0.368848E+05 0.242126E-07
0.368972E+05 0.241792E-07
0.369095E+05 0.241459E-07
0.369218E+05 0.241126E-07
0.369341E+05 0.240793E-07
0.369465E+05 0.240461E-07
0.369588E+05 0.240129E-07
0.369711E+05 0.239797E-07
0.369835E+05 0.239465E-07
0.369958E+05 0.239134E-07
0.370082E+05 0.238804E-07
0.370205E+05 0.238473E-07
0.370329E+05 0.238143E-07
0.370452E+05 0.237813E-07
0.370576E+05 0.237484E-07
0.370700E+05 0.237154E-07
0.370823E+05 0.236826E-07
0.370947E+05 0.236497E-07
0.371071E+05 0.236169E-07
0.371194E+05 0.235849E-07
0.371318E+05 0.235530E-07
0.371442E+05 0.235211E-07
0.371566E+05 0.234892E-07
0.371689E+05 0.234573E-07
0.371813E+05 0.234255E-07
0.371937E+05 0.233937E-07
0.372061E+05 0.233619E-07
0.372185E+05 0.233302E-07
0.372309E+05 0.232985E-07
0.372433E+05 0.232668E-07
0.372557E+05 0.232352E-07
0.372681E+05 0.232036E-07
0.372805E+05 0.231720E-07
0.372929E+05 0.231404E-07
0.373053E+05 0.231089E-07
0.373177E+05 0.230774E-07
0.373302E+05 0.230459E-07
0.373426E+05 0.230145E-07
0.373550E+05 0.229831E-07
0.373674E+05 0.229517E-07
0.373799E+05 0.229204E-07
0.373923E+05 0.228890E-07
0.374047E+05 0.228578E-07
0.374172E+05 0.228265E-07
0.374296E+05 0.227953E-07
0.374421E+05 0.227641E-07
0.374545E+05 0.227329E-07
0.374669E+05 0.227018E-07
0.374794E+05 0.226706E-07
0.374918E+05 0.226396E-07
0.375043E+05 0.226085E-07
0.375168E+05 0.225775E-07
0.375292E+05 0.225465E-07
0.375417E+05 0.225156E-07
0.375542E+05 0.224846E-07
0.375666E+05 0.224537E-07
0.375791E+05 0.224228E-07
0.375916E+05 0.223920E-07
0.376041E+05 0.223612E-07
0.376165E+05 0.223304E-07
0.376290E+05 0.222996E-07
0.376415E+05 0.222689E-07
0.376540E+05 0.222382E-07
0.376665E+05 0.222075E-07
0.376790E+05 0.221769E-07
0.376915E+05 0.221463E-07
0.377040E+05 0.221157E-07
0.377165E+05 0.220851E-07
0.377290E+05 0.220549E-07
0.377415E+05 0.220252E-07
0.377540E+05 0.219955E-07
0.377665E+05 0.219658E-07
0.377790E+05 0.219362E-07
0.377915E+05 0.219066E-07
0.378041E+05 0.218770E-07
0.378166E+05 0.218475E-07
0.378291E+05 0.218180E-07
0.378417E+05 0.217885E-07
0.378542E+05 0.217590E-07
0.378667E+05 0.217296E-07
0.378793E+05 0.217002E-07
0.378918E+05 0.216708E-07
0.379043E+05 0.216415E-07
0.379169E+05 0.216121E-07
0.379294E+05 0.215828E-07
0.379420E+05 0.215536E-07
0.379545E+05 0.215243E-07
0.379671E+05 0.214951E-07
0.379797E+05 0.214660E-07
0.379922E+05 0.214368E-07
0.380048E+05 0.214077E-07
0.380173E+05 0.213786E-07
0.380299E+05 0.213495E-07
0.380425E+05 0.213204E-07
0.380551E+05 0.212914E-07
0.380676E+05 0.212624E-07
0.380802E+05 0.212335E-07
0.380928E+05 0.212045E-07
0.381054E+05 0.211756E-07
0.381180E+05 0.211468E-07
0.381306E+05 0.211179E-07
0.381432E+05 0.210891E-07
0.381558E+05 0.210603E-07
0.381684E+05 0.210315E-07
0.381810E+05 0.210028E-07
0.381936E+05 0.209740E-07
0.382062E+05 0.209454E-07
0.382188E+05 0.209167E-07
0.382314E+05 0.208881E-07
0.382440E+05 0.208594E-07
0.382567E+05 0.208309E-07
0.382693E+05 0.208023E-07
0.382819E+05 0.207738E-07
0.382945E+05 0.207453E-07
0.383072E+05 0.207168E-07
0.383198E+05 0.206884E-07
0.383324E+05 0.206599E-07
0.383451E+05 0.206316E-07
0.383577E+05 0.206039E-07
0.383703E+05 0.205763E-07
0.383830E+05 0.205487E-07
0.383956E+05 0.205210E-07
0.384083E+05 0.204935E-07
0.384210E+05 0.204659E-07
0.384336E+05 0.204384E-07
0.384463E+05 0.204109E-07
0.384589E+05 0.203834E-07
0.384716E+05 0.203559E-07
0.384843E+05 0.203285E-07
0.384969E+05 0.203011E-07
0.385096E+05 0.202737E-07
0.385223E+05 0.202464E-07
0.385350E+05 0.202191E-07
0.385476E+05 0.201918E-07
0.385603E+05 0.201645E-07
0.385730E+05 0.201373E-07
0.385857E+05 0.201100E-07
0.385984E+05 0.200829E-07
0.386111E+05 0.200557E-07
0.386238E+05 0.200285E-07
0.386365E+05 0.200014E-07
0.386492E+05 0.199743E-07
0.386619E+05 0.199473E-07
0.386746E+05 0.199202E-07
0.386873E+05 0.198932E-07
0.387000E+05 0.198662E-07
0.387128E+05 0.198392E-07
0.387255E+05 0.198123E-07
0.387382E+05 0.197854E-07
0.387509E+05 0.197585E-07
0.387637E+05 0.197316E-07
0.387764E+05 0.197048E-07
0.387891E+05 0.196780E-07
0.388019E+05 0.196512E-07
0.388146E+05 0.196244E-07
0.388273E+05 0.195977E-07
0.388401E+05 0.195710E-07
0.388528E+05 0.195443E-07
0.388656E+05 0.195176E-07
0.388783E+05 0.194910E-07
0.388911E+05 0.194644E-07
0.389038E+05 0.194378E-07
0.389166E+05 0.194112E-07
0.389294E+05 0.193847E-07
0.389421E+05 0.193582E-07
0.389549E+05 0.193317E-07
0.389677E+05 0.193056E-07
0.389805E+05 0.192799E-07
0.389932E+05 0.192542E-07
0.390060E+05 0.192285E-07
0.390188E+05 0.192029E-07
0.390316E+05 0.191772E-07
0.390444E+05 0.191516E-07
0.390572E+05 0.191261E-07
0.390700E+05 0.191005E-07
0.390828E+05 0.190750E-07
0.390955E+05 0.190495E-07
0.391083E+05 0.190240E-07
0.391212E+05 0.189986E-07
0.391340E+05 0.189731E-07
0.391468E+05 0.189477E-07
0.391596E+05 0.189224E-07
0.391724E+05 0.188970E-07
0.391852E+05 0.188717E-07
0.391980E+05 0.188464E-07
0.392109E+05 0.188211E-07
0.392237E+05 0.187958E-07
0.392365E+05 0.187706E-07
0.392493E+05 0.187454E-07
0.392622E+05 0.187202E-07
0.392750E+05 0.186950E-07
0.392879E+05 0.186698E-07
0.393007E+05 0.186447E-07
0.393135E+05 0.186196E-07
0.393264E+05 0.185946E-07
0.393392E+05 0.185695E-07
0.393521E+05 0.185445E-07
0.393650E+05 0.185195E-07
0.393778E+05 0.184945E-07
0.393907E+05 0.184695E-07
0.394035E+05 0.184446E-07
0.394164E+05 0.184197E-07
0.394293E+05 0.183948E-07
0.394421E+05 0.183700E-07
0.394550E+05 0.183451E-07
0.394679E+05 0.183203E-07
0.394808E+05 0.182955E-07
0.394937E+05 0.182707E-07
0.395066E+05 0.182460E-07
0.395194E+05 0.182213E-07
0.395323E+05 0.181966E-07
0.395452E+05 0.181719E-07
0.395581E+05 0.181472E-07
0.395710E+05 0.181226E-07
0.395839E+05 0.180981E-07
0.395968E+05 0.180739E-07
0.396097E+05 0.180498E-07
0.396226E+05 0.180256E-07
0.396356E+05 0.180015E-07
0.396485E+05 0.179774E-07
0.396614E+05 0.179534E-07
0.396743E+05 0.179293E-07
0.396872E+05 0.179053E-07
0.397002E+05 0.178813E-07
0.397131E+05 0.178573E-07
0.397260E+05 0.178334E-07
0.397390E+05 0.178094E-07
0.397519E+05 0.177855E-07
0.397648E+05 0.177616E-07
0.397778E+05 0.177378E-07
0.397907E+05 0.177139E-07
0.398037E+05 0.176901E-07
0.398166E+05 0.176663E-07
0.398296E+05 0.176425E-07
0.398425E+05 0.176188E-07
0.398555E+05 0.175950E-07
0.398685E+05 0.175713E-07
0.398814E+05 0.175476E-07
0.398944E+05 0.175240E-07
0.399074E+05 0.175003E-07
0.399203E+05 0.174767E-07
0.399333E+05 0.174531E-07
0.399463E+05 0.174295E-07
0.399593E+05 0.174060E-07
0.399723E+05 0.173824E-07
0.399852E+05 0.173589E-07
0.399982E+05 0.173354E-07
0.400112E+05 0.173120E-07
0.400242E+05 0.172885E-07
0.400372E+05 0.172651E-07
0.400502E+05 0.172417E-07
0.400632E+05 0.172183E-07
0.400762E+05 0.171949E-07
0.400892E+05 0.171716E-07
0.401022E+05 0.171483E-07
0.401153E+05 0.171250E-07
0.401283E+05 0.171017E-07
0.401413E+05 0.170785E-07
0.401543E+05 0.170552E-07
0.401673E+05 0.170320E-07
0.401804E+05 0.170089E-07
0.401934E+05 0.169857E-07
0.402064E+05 0.169629E-07
0.402195E+05 0.169404E-07
0.402325E+05 0.169179E-07
0.402455E+05 0.168954E-07
0.402586E+05 0.168729E-07
0.402716E+05 0.168505E-07
0.402847E+05 0.168280E-07
0.402977E+05 0.168056E-07
0.403108E+05 0.167833E-07
0.403239E+05 0.167609E-07
0.403369E+05 0.167386E-07
0.403500E+05 0.167162E-07
0.403630E+05 0.166939E-07
0.403761E+05 0.166717E-07
